subject,block,backend,sequence_id,eye,frame_offset,frame_idx,unix_ms,face_detected,face_status,roi_status,image_status,error_code,roi_path,source_width,source_height,source_to_roi_affine,roi_to_source_affine,roi_corners_source,normalized_canthi,canthi_source,reference_kind,locator_box_source,reference_points_source,normalized_reference_points,ear,baseline_open_ear,openness,visible_proxy,p80_closed_proxy,visibility_source
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,33,9474,1786791953780,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,34,9475,1786791953805,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,34,9475,1786791953805,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,35,9476,1786791953819,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,35,9476,1786791953819,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,36,9477,1786791953887,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,36,9477,1786791953887,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,37,9478,1786791953894,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,37,9478,1786791953894,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,38,9479,1786791953933,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,38,9479,1786791953933,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,39,9480,1786791953966,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,39,9480,1786791953966,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,40,9481,1786791954016,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,40,9481,1786791954016,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,41,9482,1786791954046,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,41,9482,1786791954046,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,42,9483,1786791954053,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,42,9483,1786791954053,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,43,9484,1786791954096,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,43,9484,1786791954096,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,44,9485,1786791954125,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,44,9485,1786791954125,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,45,9486,1786791954175,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,45,9486,1786791954175,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,46,9487,1786791954206,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,46,9487,1786791954206,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,47,9488,1786791954211,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,47,9488,1786791954211,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,48,9489,1786791954286,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,48,9489,1786791954286,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,49,9490,1786791954293,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,49,9490,1786791954293,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,50,9491,1786791954335,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,50,9491,1786791954335,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,51,9492,1786791954365,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,51,9492,1786791954365,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,52,9493,1786791954415,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,52,9493,1786791954415,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,53,9494,1786791954446,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,53,9494,1786791954446,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,54,9495,1786791954453,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,54,9495,1786791954453,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,55,9496,1786791954494,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,55,9496,1786791954494,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,56,9497,1786791954526,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,56,9497,1786791954526,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,57,9498,1786791954574,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,57,9498,1786791954574,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,58,9499,1786791954606,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,58,9499,1786791954606,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,59,9500,1786791954613,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,59,9500,1786791954613,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,60,9501,1786791954686,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,60,9501,1786791954686,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,61,9502,1786791954693,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,61,9502,1786791954693,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,62,9503,1786791954735,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,62,9503,1786791954735,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,63,9504,1786791954765,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,63,9504,1786791954765,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,64,9505,1786791954815,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,64,9505,1786791954815,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,65,9506,1786791954846,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,65,9506,1786791954846,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,66,9507,1786791954852,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,66,9507,1786791954852,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,67,9508,1786791954894,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,67,9508,1786791954894,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,68,9509,1786791954925,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,68,9509,1786791954925,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,69,9510,1786791954974,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,69,9510,1786791954974,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,70,9511,1786791955006,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,70,9511,1786791955006,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,71,9512,1786791955015,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,71,9512,1786791955015,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,72,9513,1786791955087,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,72,9513,1786791955087,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,73,9514,1786791955096,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,73,9514,1786791955096,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,74,9515,1786791955134,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,74,9515,1786791955134,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,75,9516,1786791955166,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,75,9516,1786791955166,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,76,9517,1786791955215,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,76,9517,1786791955215,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,77,9518,1786791955222,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,77,9518,1786791955222,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,78,9519,1786791955246,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,78,9519,1786791955246,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,79,9520,1786791955294,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,79,9520,1786791955294,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,80,9521,1786791955325,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,80,9521,1786791955325,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,81,9522,1786791955374,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,81,9522,1786791955374,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
