sequence_id,frame_offset,frame_idx,unix_ms,decode_ms,inference_ms,crop_normalize_ms,roi_only_ms,end_to_end_ms,valid_eye_rois,image_status
sub-011_-s1,0,9441,1786791952687,7.352000000537373,10.296499996911734,0.0,10.296499996911734,17.699499992886558,0,ok
sub-011_-s1,1,9442,1786791952693,5.7440999953541905,4.461000004084781,0.0,4.461000004084781,10.250499995891005,0,ok
sub-011_-s1,2,9443,1786791952734,5.537899996852502,3.824900006293319,0.0,3.824900006293319,9.40219999756664,0,ok
sub-011_-s1,3,9444,1786791952769,6.0101999988546595,3.788800007896498,0.0,3.788800007896498,9.842500003287569,0,ok
sub-011_-s1,4,9445,1786791952815,5.482099993969314,4.299199994420633,0.0,4.299199994420633,9.846000000834465,0,ok
sub-011_-s1,5,9446,1786791952847,6.034300007740967,3.878199990140274,0.0,3.878199990140274,9.95350000448525,0,ok
sub-011_-s1,6,9447,1786791952855,5.472799995914102,6.527100005769171,0.0,6.527100005769171,12.043800001265481,0,ok
sub-011_-s1,7,9448,1786791952895,5.559299999731593,3.822700004093349,0.0,3.822700004093349,9.422800008906052,0,ok
sub-011_-s1,8,9449,1786791952926,6.228199999895878,3.8696999981766567,0.0,3.8696999981766567,10.14009999926202,0,ok
sub-011_-s1,9,9450,1786791952974,7.559399993624538,4.8349999997299165,0.0,4.8349999997299165,12.437099998351187,0,ok
sub-011_-s1,10,9451,1786791953006,5.577899995842017,4.222999996272847,0.0,4.222999996272847,9.839799997280352,0,ok
sub-011_-s1,11,9452,1786791953015,5.800899991299957,3.8299000007100403,0.0,3.8299000007100403,9.674599990830757,0,ok
sub-011_-s1,12,9453,1786791953087,5.536800003028475,4.190999999991618,0.0,4.190999999991618,9.769099997356534,0,ok
sub-011_-s1,13,9454,1786791953095,5.559900004300289,3.774099997826852,0.0,3.774099997826852,9.374200002639554,0,ok
sub-011_-s1,14,9455,1786791953134,5.554799994570203,4.7270000068238005,0.0,4.7270000068238005,10.32370000029914,0,ok
sub-011_-s1,15,9456,1786791953165,5.42640000639949,3.930999999283813,0.0,3.930999999283813,9.398900001542643,0,ok
sub-011_-s1,16,9457,1786791953213,6.164799997350201,4.826500007766299,0.0,4.826500007766299,11.037199990823865,0,ok
sub-011_-s1,17,9458,1786791953246,5.699999994249083,3.995899998699315,0.0,3.995899998699315,9.737299988046288,0,ok
sub-011_-s1,18,9459,1786791953252,5.550800007767975,3.9415999926859513,0.0,3.9415999926859513,9.531500007142313,0,ok
sub-011_-s1,19,9460,1786791953295,5.533600007765926,4.216200002701953,0.0,4.216200002701953,9.790000010980293,0,ok
sub-011_-s1,20,9461,1786791953327,5.671400009305216,3.9604999910807237,0.0,3.9604999910807237,9.667999998782761,0,ok
sub-011_-s1,21,9462,1786791953374,6.174900001497008,4.213400010485202,0.0,4.213400010485202,10.425000000395812,0,ok
sub-011_-s1,22,9463,1786791953408,5.635099994833581,3.7822000012965873,0.0,3.7822000012965873,9.460700006457046,0,ok
sub-011_-s1,23,9464,1786791953414,5.646100005833432,4.052499993122183,0.0,4.052499993122183,9.7408000001451,0,ok
sub-011_-s1,24,9465,1786791953488,5.4718000028515235,4.022399996756576,0.0,4.022399996756576,9.533100004773587,0,ok
sub-011_-s1,25,9466,1786791953496,5.633100008708425,3.7299999967217445,0.0,3.7299999967217445,9.404800002812408,0,ok
sub-011_-s1,26,9467,1786791953537,5.625400008284487,3.8428999978350475,0.0,3.8428999978350475,9.560300008160993,0,ok
sub-011_-s1,27,9468,1786791953565,5.631599997286685,4.200800001854077,0.0,4.200800001854077,9.87419999728445,0,ok
sub-011_-s1,28,9469,1786791953613,6.123200000729412,4.580799999530427,0.0,4.580799999530427,10.747299995273352,0,ok
sub-011_-s1,29,9470,1786791953646,5.99980000697542,5.422100002760999,0.0,5.422100002760999,11.463500006357208,0,ok
sub-011_-s1,30,9471,1786791953652,5.522000006749295,4.0133000002242625,0.0,4.0133000002242625,9.572099996148609,0,ok
sub-011_-s1,31,9472,1786791953693,6.018100000801496,3.7388999917311594,0.0,3.7388999917311594,9.798300001421012,0,ok
sub-011_-s1,32,9473,1786791953726,5.413000006228685,3.771900010178797,0.0,3.771900010178797,9.22069999796804,0,ok
sub-011_-s1,33,9474,1786791953780,5.589499996858649,3.673800005344674,0.0,3.673800005344674,9.302599995862693,0,ok
sub-011_-s1,34,9475,1786791953805,5.474299992783926,4.156199996941723,0.0,4.156199996941723,9.672100000898354,0,ok
sub-011_-s1,35,9476,1786791953819,5.616900001768954,3.9265000086743385,0.0,3.9265000086743385,9.582700004102662,0,ok
sub-011_-s1,36,9477,1786791953887,5.925999997998588,4.559599998174235,0.0,4.559599998174235,10.529599996516481,0,ok
sub-011_-s1,37,9478,1786791953894,5.608099992969073,3.7278000090736896,0.0,3.7278000090736896,9.37329999578651,0,ok
sub-011_-s1,38,9479,1786791953933,6.492500004242174,3.8521999958902597,0.0,3.8521999958902597,10.384399996837601,0,ok
sub-011_-s1,39,9480,1786791953966,5.557099997531623,4.249799996614456,0.0,4.249799996614456,9.840999991865829,0,ok
sub-011_-s1,40,9481,1786791954016,5.557600001338869,3.9692999998806044,0.0,3.9692999998806044,9.563499988871627,0,ok
sub-011_-s1,41,9482,1786791954046,5.713799997465685,4.417499992996454,0.0,4.417499992996454,10.169400004087947,0,ok
sub-011_-s1,42,9483,1786791954053,5.729500000597909,3.935300002922304,0.0,3.935300002922304,9.700399998109788,0,ok
sub-011_-s1,43,9484,1786791954096,5.862499994691461,3.870999993523583,0.0,3.870999993523583,9.770899996510707,0,ok
sub-011_-s1,44,9485,1786791954125,6.029800002579577,3.9265999948838726,0.0,3.9265999948838726,10.066000002552755,0,ok
sub-011_-s1,45,9486,1786791954175,5.755899997893721,3.8843000074848533,0.0,3.8843000074848533,9.68000000284519,0,ok
sub-011_-s1,46,9487,1786791954206,5.745800008298829,4.169200008618645,0.0,4.169200008618645,9.955200002877973,0,ok
sub-011_-s1,47,9488,1786791954211,5.782799998996779,3.9182000036817044,0.0,3.9182000036817044,9.739999994053505,0,ok
sub-011_-s1,48,9489,1786791954286,6.105699998443015,3.9244999934453517,0.0,3.9244999934453517,10.068799994769506,0,ok
sub-011_-s1,49,9490,1786791954293,5.737799991038628,3.8564999995287508,0.0,3.8564999995287508,9.63179999962449,0,ok
sub-011_-s1,50,9491,1786791954335,5.702299997210503,3.9751000003889203,0.0,3.9751000003889203,9.712299986858852,0,ok
sub-011_-s1,51,9492,1786791954365,5.732100005843677,4.06259999726899,0.0,4.06259999726899,9.834299999056384,0,ok
sub-011_-s1,52,9493,1786791954415,5.892000001040287,3.9257000025827438,0.0,3.9257000025827438,9.85489999584388,0,ok
sub-011_-s1,53,9494,1786791954446,5.731999990530312,3.878999996231869,0.0,3.878999996231869,9.650299994973466,0,ok
sub-011_-s1,54,9495,1786791954453,6.230000013601966,4.179299998213537,0.0,4.179299998213537,10.450200003106147,0,ok
sub-011_-s1,55,9496,1786791954494,5.621799995424226,4.63740000850521,0.0,4.63740000850521,10.29710000148043,0,ok
sub-011_-s1,56,9497,1786791954526,5.736300008720718,4.003299996838905,0.0,4.003299996838905,9.781300002941862,0,ok
sub-011_-s1,57,9498,1786791954574,5.997499989462085,3.9352000021608546,0.0,3.9352000021608546,9.974000000511296,0,ok
sub-011_-s1,58,9499,1786791954606,5.8911000087391585,3.9146000053733587,0.0,3.9146000053733587,9.843000007094815,0,ok
sub-011_-s1,59,9500,1786791954613,5.718200001865625,3.8745999918319285,0.0,3.8745999918319285,9.630200001993217,0,ok
sub-011_-s1,60,9501,1786791954686,6.243999989237636,4.059500002767891,0.0,4.059500002767891,10.347199990064837,0,ok
sub-011_-s1,61,9502,1786791954693,6.00269999995362,4.881700006080791,0.0,4.881700006080791,10.925599999609403,0,ok
sub-011_-s1,62,9503,1786791954735,6.176499999128282,4.109100002096966,0.0,4.109100002096966,10.327399999368936,0,ok
sub-011_-s1,63,9504,1786791954765,7.084500000928529,4.036900005303323,0.0,4.036900005303323,11.163300005136989,0,ok
sub-011_-s1,64,9505,1786791954815,5.813199997646734,4.370299997390248,0.0,4.370299997390248,10.22460000240244,0,ok
sub-011_-s1,65,9506,1786791954846,5.832800001371652,3.9620000025024638,0.0,3.9620000025024638,9.837099991273135,0,ok
sub-011_-s1,66,9507,1786791954852,7.022999998298474,4.44999999308493,0.0,4.44999999308493,11.522700006025843,0,ok
sub-011_-s1,67,9508,1786791954894,5.8320999960415065,4.214899992803112,0.0,4.214899992803112,10.088399998494424,0,ok
sub-011_-s1,68,9509,1786791954925,6.019399996148422,4.064900000230409,0.0,4.064900000230409,10.128099995199591,0,ok
sub-011_-s1,69,9510,1786791954974,5.793699994683266,4.131099994992837,0.0,4.131099994992837,9.968599988496862,0,ok
sub-011_-s1,70,9511,1786791955006,5.858100004843436,4.091900002094917,0.0,4.091900002094917,9.990000005927868,0,ok
sub-011_-s1,71,9512,1786791955015,6.205800003954209,4.063100001076236,0.0,4.063100001076236,10.311000005458482,0,ok
sub-011_-s1,72,9513,1786791955087,5.983300012303516,4.170900007011369,0.0,4.170900007011369,10.19649999216199,0,ok
sub-011_-s1,73,9514,1786791955096,5.979499997920357,4.1009999986272305,0.0,4.1009999986272305,10.121899991645478,0,ok
sub-011_-s1,74,9515,1786791955134,5.828300010762177,4.4639999978244305,0.0,4.4639999978244305,10.340699998778291,0,ok
sub-011_-s1,75,9516,1786791955166,6.081400002585724,4.031700009363703,0.0,4.031700009363703,10.158299992326647,0,ok
sub-011_-s1,76,9517,1786791955215,6.183599994983524,3.9200000028358772,0.0,3.9200000028358772,10.148200002731755,0,ok
sub-011_-s1,77,9518,1786791955222,6.756999995559454,4.318699997384101,0.0,4.318699997384101,11.117099988041446,0,ok
sub-011_-s1,78,9519,1786791955246,5.897099996218458,4.057700003613718,0.0,4.057700003613718,9.998699999414384,0,ok
sub-011_-s1,79,9520,1786791955294,5.968399986159056,4.262000002199784,0.0,4.262000002199784,10.274499989463948,0,ok
sub-011_-s1,80,9521,1786791955325,5.825499989441596,3.972599995904602,0.0,3.972599995904602,9.84079999034293,0,ok
sub-011_-s1,81,9522,1786791955374,5.779900006018579,4.266000003553927,0.0,4.266000003553927,10.090800002217293,0,ok
sub-011_-s1,82,9523,1786791955386,5.8659000060288236,4.199099988909438,0.0,4.199099988909438,10.111000010510907,0,ok
sub-011_-s1,83,9524,1786791955408,5.9194000059505925,3.974000006564893,0.0,3.974000006564893,9.938400005921721,0,ok
sub-011_-s1,84,9525,1786791955455,6.3479999953415245,4.050700008519925,0.0,4.050700008519925,10.443799998029135,0,ok
sub-011_-s1,85,9526,1786791955492,5.814299991470762,3.884200006723404,0.0,3.884200006723404,9.741600006236695,0,ok
sub-011_-s1,86,9527,1786791955534,5.953100000624545,3.944600000977516,0.0,3.944600000977516,9.941800002707168,0,ok
sub-011_-s1,87,9528,1786791955565,5.804100001114421,4.118200013181195,0.0,4.118200013181195,9.962100011762232,0,ok
sub-011_-s1,88,9529,1786791955615,5.760900006862357,3.8862000074004754,0.0,3.8862000074004754,9.686500008683652,0,ok
sub-011_-s1,89,9530,1786791955622,5.902199991396628,3.9384999981848523,0.0,3.9384999981848523,9.884699989925139,0,ok
sub-011_-s1,90,9531,1786791955645,5.734299993491732,3.951599996071309,0.0,3.951599996071309,9.728000004542992,0,ok
