sequence_id,frame_offset,frame_idx,unix_ms,decode_ms,inference_ms,crop_normalize_ms,roi_only_ms,end_to_end_ms,valid_eye_rois,image_status
sub-011_-s1,42,9483,1786791954053,6.601600005524233,52.78860000544228,0.0,52.78860000544228,59.447100007673725,0,ok
sub-011_-s1,43,9484,1786791954096,6.039300002157688,56.72469999990426,0.0,56.72469999990426,62.82009999267757,0,ok
sub-011_-s1,44,9485,1786791954125,8.536500012269244,52.265099991927855,0.0,52.265099991927855,60.85960000928026,0,ok
sub-011_-s1,45,9486,1786791954175,6.000399996992201,53.58729998988565,0.0,53.58729998988565,59.64809999568388,0,ok
sub-011_-s1,46,9487,1786791954206,6.0400000074878335,55.89969998982269,0.0,55.89969998982269,62.00070001068525,0,ok
sub-011_-s1,47,9488,1786791954211,5.983200011542067,51.55439999361988,0.0,51.55439999361988,57.59789999865461,0,ok
sub-011_-s1,48,9489,1786791954286,5.782199994428083,49.69929999788292,0.0,49.69929999788292,55.540100001962855,0,ok
sub-011_-s1,49,9490,1786791954293,5.924600001890212,54.97210001340136,0.0,54.97210001340136,60.95410000125412,0,ok
sub-011_-s1,50,9491,1786791954335,6.006600000546314,54.25400000240188,0.0,54.25400000240188,60.318999996525235,0,ok
sub-011_-s1,51,9492,1786791954365,6.106799992267042,52.308199999970384,0.0,52.308199999970384,58.47339998581447,0,ok
sub-011_-s1,52,9493,1786791954415,5.999999993946403,53.51540000992827,0.0,53.51540000992827,59.574599988991395,0,ok
sub-011_-s1,53,9494,1786791954446,5.975000007310882,51.81389999052044,0.0,51.81389999052044,57.84729999140836,0,ok
sub-011_-s1,54,9495,1786791954453,5.989299999782816,52.54340000101365,0.0,52.54340000101365,58.60279999615159,0,ok
sub-011_-s1,55,9496,1786791954494,6.714400005876087,59.804199991049245,0.0,59.804199991049245,66.57809999887832,0,ok
sub-011_-s1,56,9497,1786791954526,6.631399999605492,55.436599999666214,0.0,55.436599999666214,62.124299991410226,0,ok
sub-011_-s1,57,9498,1786791954574,5.884500002139248,53.99679999391083,0.0,53.99679999391083,59.93770000350196,0,ok
sub-011_-s1,58,9499,1786791954606,5.904100005864166,58.03049998939969,0.0,58.03049998939969,64.00030000077095,0,ok
sub-011_-s1,59,9500,1786791954613,6.629600000451319,62.451800011331216,0.0,62.451800011331216,69.14010000764392,0,ok
sub-011_-s1,60,9501,1786791954686,6.5116999903693795,56.3043000001926,0.0,56.3043000001926,63.03449999541044,0,ok
sub-011_-s1,61,9502,1786791954693,6.216000008862466,54.59219998738263,0.0,54.59219998738263,60.86430000141263,0,ok
sub-011_-s1,62,9503,1786791954735,5.896800008486025,54.59749999863561,0.0,54.59749999863561,60.55610001203604,0,ok
sub-011_-s1,63,9504,1786791954765,5.32050000037998,53.10689999896567,0.0,53.10689999896567,58.484699999098666,0,ok
sub-011_-s1,64,9505,1786791954815,6.107699999120086,52.38539999118075,0.0,52.38539999118075,58.55229998996947,0,ok
sub-011_-s1,65,9506,1786791954846,5.869899992831051,54.016399997635745,0.0,54.016399997635745,59.94449999707285,0,ok
sub-011_-s1,66,9507,1786791954852,6.05830000131391,52.17540000739973,0.0,52.17540000739973,58.291299996199086,0,ok
sub-011_-s1,67,9508,1786791954894,5.919899995205924,52.98779999429826,0.0,52.98779999429826,58.96599999687169,0,ok
sub-011_-s1,68,9509,1786791954925,5.99079999665264,50.62069999985397,0.0,50.62069999985397,56.67229999380652,0,ok
sub-011_-s1,69,9510,1786791954974,6.104000000050291,51.2616999913007,0.0,51.2616999913007,57.426399987889454,0,ok
sub-011_-s1,70,9511,1786791955006,5.975499996566214,53.080099998624064,0.0,53.080099998624064,59.113700001034886,0,ok
sub-011_-s1,71,9512,1786791955015,5.954899999778718,52.56559999543242,0.0,52.56559999543242,58.57559999276418,0,ok
sub-011_-s1,72,9513,1786791955087,6.0345999954734,51.30620001000352,0.0,51.30620001000352,57.39819999143947,0,ok
sub-011_-s1,73,9514,1786791955096,5.926300000282936,52.671199999167584,0.0,52.671199999167584,58.658400012063794,0,ok
sub-011_-s1,74,9515,1786791955134,5.960299997241236,51.693300003535114,0.0,51.693300003535114,57.71480000112206,0,ok
sub-011_-s1,75,9516,1786791955166,5.947600002400577,51.541399996494874,0.0,51.541399996494874,57.54670000169426,0,ok
sub-011_-s1,76,9517,1786791955215,5.914299996220507,49.96279999613762,0.0,49.96279999613762,55.93469999439549,0,ok
sub-011_-s1,77,9518,1786791955222,6.117099997936748,53.94949999754317,0.0,53.94949999754317,60.12179999379441,0,ok
sub-011_-s1,78,9519,1786791955246,6.187000006320886,63.006700002006255,0.0,63.006700002006255,69.25650000630412,0,ok
sub-011_-s1,79,9520,1786791955294,5.826699998578988,57.88000000757165,0.0,57.88000000757165,63.75899999693502,0,ok
sub-011_-s1,80,9521,1786791955325,5.816200005938299,59.467099999892525,0.0,59.467099999892525,65.33690000651404,0,ok
sub-011_-s1,81,9522,1786791955374,6.459500000346452,72.53299999865703,0.0,72.53299999865703,79.06089999596588,0,ok
sub-011_-s1,82,9523,1786791955386,6.717399999615736,62.782199995126575,0.0,62.782199995126575,69.55509999534115,0,ok
sub-011_-s1,83,9524,1786791955408,6.109099995228462,60.1094000012381,0.0,60.1094000012381,66.2982999929227,0,ok
sub-011_-s1,84,9525,1786791955455,6.1271000013221055,58.65750000521075,0.0,58.65750000521075,64.83830000797752,0,ok
sub-011_-s1,85,9526,1786791955492,7.238799997139722,63.752100002602674,0.0,63.752100002602674,71.04949999484234,0,ok
sub-011_-s1,86,9527,1786791955534,6.577699998160824,67.50770000508055,0.0,67.50770000508055,74.14019999851007,0,ok
sub-011_-s1,87,9528,1786791955565,5.996199994115159,54.41830000199843,0.0,54.41830000199843,60.476300001027994,0,ok
sub-011_-s1,88,9529,1786791955615,6.000100009259768,53.404199992655776,0.0,53.404199992655776,59.46080001012888,0,ok
sub-011_-s1,89,9530,1786791955622,6.033099998603575,55.96030000015162,0.0,55.96030000015162,62.04550000256859,0,ok
sub-011_-s1,90,9531,1786791955645,6.354500001179986,57.41570000827778,0.0,57.41570000827778,63.83119999372866,0,ok
